SOS_dt,SOS_doy,SOS_v,POS_dt,POS_doy,POS_v,EOS_dt,EOS_doy,EOS_v,x,y,Vegetation,LOS,Waterhole,POS_year
2000-01-03,3,0.32591468669520335,2000-07-13,195,0.4356976558341015,2001-01-21,21,0.3892682856813839,597540.0,-2860140.0,Mid-dense trees,384,Yalungah,2000.0
2007-07-01,182,0.32115061685143903,2008-01-25,25,0.3386929268062317,2008-08-04,217,0.2899986644394668,597540.0,-2860140.0,Mid-dense trees,400,Yalungah,2008.0
2010-04-04,94,0.43261261833778974,2010-10-13,286,0.5942423437777175,2011-05-09,129,0.5294561662806415,597540.0,-2860140.0,Mid-dense trees,400,Yalungah,2010.0
2016-05-22,143,0.3616225362362131,2016-12-16,351,0.4293513381865434,2017-06-26,177,0.3918971742404402,597540.0,-2860140.0,Mid-dense trees,400,Yalungah,2016.0
2019-04-13,103,0.3082584835110817,2019-10-22,295,0.34405697629951176,2020-05-17,138,0.32004590260078664,597540.0,-2860140.0,Mid-dense trees,400,Yalungah,2019.0
1990-06-16,167,0.27810244436159554,1990-12-25,359,0.3531822027259592,1991-07-05,186,0.28798595694580487,597540.0,-2860200.0,Mid-dense trees,384,Yalungah,1990.0
2000-02-20,51,0.2785170265342181,2000-09-15,259,0.33972141177185916,2001-03-26,85,0.29507895642714677,597540.0,-2860200.0,Mid-dense trees,400,Yalungah,2000.0
2010-04-20,110,0.40116465039541616,2010-10-29,302,0.593568175706056,2011-05-25,145,0.4814411469951552,597540.0,-2860200.0,Mid-dense trees,400,Yalungah,2010.0
2016-07-09,191,0.31068928029043547,2017-02-18,49,0.3372458644129947,2017-08-13,225,0.3101466469720414,597540.0,-2860200.0,Mid-dense trees,400,Yalungah,2017.0
1990-07-18,199,0.4105116316508678,1991-01-10,10,0.4974885341777465,1991-07-21,202,0.4193797312514369,597570.0,-2860200.0,Mid-dense trees,368,Yalungah,1991.0
