SOS_dt,SOS_doy,SOS_v,POS_dt,POS_doy,POS_v,EOS_dt,EOS_doy,EOS_v,x,y,Vegetation,LOS,POS_year,Waterhole
1998-03-09,68,0.5464210833953721,1998-10-03,276,0.6379734951510078,1999-04-29,119,0.5925802186070982,476010.0,-3067110.0,Dense trees,416,1998.0,Mulkonbar
2000-01-26,26,0.577289210808494,2000-08-21,234,0.6861879470714931,2000-11-09,314,0.6570208946690289,476010.0,-3067110.0,Dense trees,288,2000.0,Mulkonbar
2004-02-22,53,0.5995245780891122,2004-09-17,261,0.6322120166296753,2004-12-06,341,0.6145295756681474,476010.0,-3067110.0,Dense trees,288,2004.0,Mulkonbar
2008-01-16,16,0.6049399908106599,2008-08-11,224,0.6350815769918096,2009-03-07,66,0.5976024450004694,476010.0,-3067110.0,Dense trees,416,2008.0,Mulkonbar
2010-07-16,197,0.6289333009365573,2011-01-24,24,0.7860427080507947,2011-08-04,216,0.6829615005304177,476010.0,-3067110.0,Dense trees,384,2011.0,Mulkonbar
2013-12-31,365,0.6018769816052026,2014-04-06,96,0.616463154410255,2014-10-31,304,0.5912275671819838,476010.0,-3067110.0,Dense trees,304,2014.0,Mulkonbar
2016-03-26,86,0.6476585411629874,2016-10-20,294,0.7136062074546403,2017-06-01,152,0.6930285245255821,476010.0,-3067110.0,Dense trees,432,2016.0,Mulkonbar
2020-04-06,97,0.6751692454085054,2020-10-31,305,0.7157224326286259,2020-12-02,337,0.7006087645863364,476010.0,-3067110.0,Dense trees,240,2020.0,Mulkonbar
1990-10-29,302,0.5169981381228256,1991-02-18,49,0.5447593005986694,1991-09-14,257,0.49239515855249893,475500.0,-3067140.0,Dense trees,320,1991.0,Mulkonbar
1997-01-01,1,0.5072788677006346,1997-04-07,97,0.5365272246296147,1997-11-01,305,0.5010920246180397,475500.0,-3067140.0,Dense trees,304,1997.0,Mulkonbar
1998-07-31,212,0.574478533345614,1999-02-24,55,0.5940073516509263,1999-09-20,263,0.5600902890608831,475500.0,-3067140.0,Dense trees,416,1999.0,Mulkonbar
1999-12-25,359,0.5527678635627639,2000-07-20,202,0.5968601340787504,2000-11-09,314,0.5622164069668169,475500.0,-3067140.0,Dense trees,320,2000.0,Mulkonbar
2004-02-06,37,0.5438922752444186,2004-09-01,245,0.5805085171495122,2004-12-06,341,0.5508637531475796,475500.0,-3067140.0,Dense trees,304,2004.0,Mulkonbar
2008-01-16,16,0.6001296365332499,2008-03-20,80,0.614295977051877,2008-10-14,288,0.5789394460819227,475500.0,-3067140.0,Dense trees,272,2008.0,Mulkonbar
2010-08-01,213,0.5867466004525481,2011-02-09,40,0.687849808545022,2011-09-05,248,0.6322355641220652,475500.0,-3067140.0,Dense trees,400,2011.0,Mulkonbar
2013-12-15,349,0.6360228418572195,2014-04-06,96,0.6579775111496119,2014-10-31,304,0.6294536452240285,475500.0,-3067140.0,Dense trees,320,2014.0,Mulkonbar
2016-08-01,214,0.6986898469009016,2017-02-25,56,0.7204357182118156,2017-09-21,264,0.6656621340738134,475500.0,-3067140.0,Dense trees,416,2017.0,Mulkonbar
1999-12-25,359,0.49350463724356464,2000-07-20,202,0.5338467094566075,2000-11-09,314,0.5008435344596841,475530.0,-3067140.0,Dense trees,320,2000.0,Mulkonbar
2010-08-01,213,0.5097051014649152,2011-02-09,40,0.6273358419868167,2011-09-05,248,0.5828022424883961,475530.0,-3067140.0,Dense trees,400,2011.0,Mulkonbar
2013-10-28,301,0.5807878451170596,2014-03-21,80,0.5962851770776584,2014-10-15,288,0.522665275263442,475530.0,-3067140.0,Dense trees,352,2014.0,Mulkonbar
2016-04-27,118,0.6065127120038538,2016-11-05,310,0.6650864960561992,2017-06-01,152,0.6392674124480604,475530.0,-3067140.0,Dense trees,400,2016.0,Mulkonbar
1996-12-16,351,0.508928576293735,1997-03-22,81,0.540826430595666,1997-10-16,289,0.49501647144946714,475740.0,-3067140.0,Dense trees,304,1997.0,Mulkonbar
1998-02-21,52,0.5060798040770962,1998-09-17,260,0.5601774818995764,1998-12-22,356,0.5385082139258601,475740.0,-3067140.0,Dense trees,304,1998.0,Mulkonbar
2000-01-10,10,0.5349544510184092,2000-08-05,218,0.582461496590633,2000-10-24,298,0.5465802246907955,475740.0,-3067140.0,Dense trees,288,2000.0,Mulkonbar
2008-01-16,16,0.5611953018141798,2008-04-21,112,0.5752558787821513,2008-10-30,304,0.5581043827371223,475740.0,-3067140.0,Dense trees,288,2008.0,Mulkonbar
2010-08-01,213,0.5587877496969827,2011-02-09,40,0.6644688773074393,2011-09-05,248,0.582651439101598,475740.0,-3067140.0,Dense trees,400,2011.0,Mulkonbar
2016-06-30,182,0.634699163601831,2017-01-24,24,0.6627192278323215,2017-08-04,216,0.6075237947391577,475740.0,-3067140.0,Dense trees,400,2017.0,Mulkonbar
1995-09-09,252,0.5040290106969136,1996-04-04,95,0.5372048421877453,1996-10-29,303,0.512150041133631,475860.0,-3067140.0,Dense trees,416,1996.0,Mulkonbar
