SOS_dt,SOS_doy,SOS_v,POS_dt,POS_doy,POS_v,EOS_dt,EOS_doy,EOS_v,x,y,Vegetation,LOS,Waterhole,POS_year
2008-01-09,9,0.39337716911515597,2008-08-04,217,0.43717027290159355,2008-10-23,297,0.40700660010183787,577620.0,-2928000.0,Mid-dense trees,288,Marboo,2008.0
2010-08-10,222,0.48040265805416277,2011-02-18,49,0.5774249812541706,2011-08-29,241,0.4914882778011781,577620.0,-2928000.0,Mid-dense trees,384,Marboo,2011.0
2016-06-07,159,0.38113347256067504,2016-12-16,351,0.48562302075201,2017-06-26,177,0.4235170254154263,577620.0,-2928000.0,Mid-dense trees,384,Marboo,2016.0
1990-08-19,231,0.43872982192715815,1991-02-11,42,0.474191899119896,1991-08-22,234,0.39751142617509533,577650.0,-2928000.0,Mid-dense trees,368,Marboo,1991.0
1999-03-05,64,0.43089694259190003,1999-09-29,272,0.4990678036987629,2000-04-08,99,0.46479602879651316,577650.0,-2928000.0,Mid-dense trees,400,Marboo,1999.0
2000-11-02,307,0.42454665945456366,2001-02-22,53,0.45677214270092836,2001-09-02,245,0.40820373512407915,577650.0,-2928000.0,Mid-dense trees,304,Marboo,2001.0
2007-12-24,358,0.35285290597637076,2008-07-03,185,0.3811646470980454,2008-11-24,329,0.3530298070776429,577650.0,-2928000.0,Mid-dense trees,336,Marboo,2008.0
2010-09-11,254,0.4132808499751075,2011-03-22,81,0.5139778893093594,2011-09-30,273,0.44131224761325777,577650.0,-2928000.0,Mid-dense trees,384,Marboo,2011.0
2016-07-09,191,0.363455870267546,2017-01-17,17,0.45736082968628067,2017-07-28,209,0.3939419915242709,577650.0,-2928000.0,Mid-dense trees,384,Marboo,2017.0
1990-07-18,199,0.41761060580837706,1991-01-26,26,0.44591327541587267,1991-08-06,218,0.38328781242225163,577770.0,-2928000.0,Mid-dense trees,384,Marboo,1991.0
1997-05-02,122,0.331357858595182,1997-11-10,314,0.40879659514334254,1998-05-21,141,0.37344527152951135,577770.0,-2928000.0,Mid-dense trees,384,Marboo,1997.0
1999-07-27,208,0.4434424754499248,2000-02-20,51,0.46808651060372425,2000-09-15,259,0.43570817585302846,577770.0,-2928000.0,Mid-dense trees,416,Marboo,2000.0
2004-01-14,14,0.3344748753709102,2004-08-25,238,0.36000708498338924,2004-12-15,350,0.329819956071957,577770.0,-2928000.0,Mid-dense trees,336,Marboo,2004.0
2006-08-31,243,0.31698622702997475,2007-02-23,54,0.3657614618075587,2007-09-19,262,0.30719284013478526,577770.0,-2928000.0,Mid-dense trees,384,Marboo,2007.0
2010-06-07,158,0.5104671370017428,2011-01-01,1,0.6423973226985041,2011-07-28,209,0.5154161905503165,577770.0,-2928000.0,Mid-dense trees,416,Marboo,2011.0
2012-02-05,36,0.416816758068907,2012-09-16,260,0.44369820011087546,2013-02-23,54,0.41556418880508134,577770.0,-2928000.0,Mid-dense trees,384,Marboo,2012.0
